,Unnamed: 0.1,Unnamed: 0,latitude,longitude,scientific_name,eventDate,kingdom,phylum,class_taxon,order,family,subfamily,genus,species,canonicalName,verbatim_source,verbatim_id,occurrence_id
504,504,504,18.7847858397,-90.6552777439,Cyanocorax yncas,2021-05-20 12:22:46 ,Animalia,Chordata,Aves,Passeriformes,Corvidae,,Cyanocorax,Cyanocorax yncas,Cyanocorax yncas,inat,8474.0,79575434
505,505,505,18.7847858397,-90.6552777439,Bombycilla cedrorum,2021-05-20 14:07:29 ,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,,Bombycilla,Bombycilla cedrorum,Bombycilla cedrorum,inat,7428.0,79575555
506,506,506,18.7847858397,-90.6552777439,Megarynchus pitangua,2021-05-20 13:39:30 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Megarynchus,Megarynchus pitangua,Megarynchus pitangua,inat,16737.0,79575734
507,507,507,18.7847858397,-90.6552777439,Euchroma giganteum,2021-05-19 18:40:41 ,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Chrysochroinae,Euchroma,Euchroma giganteum,Euchroma giganteum,inat,311087.0,79579626
508,508,508,18.7847858397,-90.6552777439,Arremonops chloronotus,2021-05-19 18:27:43 ,Animalia,Chordata,Aves,Passeriformes,Passerellidae,,Arremonops,Arremonops chloronotus,Arremonops chloronotus,inat,10176.0,79580086
509,509,509,18.7847858397,-90.6552777439,Uropsila leucogastra,2021-05-19 18:19:27 ,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,,Uropsila,Uropsila leucogastra,Uropsila leucogastra,inat,7616.0,79581253
510,510,510,18.7847858397,-90.6552777439,Anolis sagrei,2021-05-16 15:49:34 ,Animalia,Chordata,Reptilia,Squamata,Anolidae,,Anolis,Anolis sagrei,Anolis sagrei,inat,116461.0,79583979
511,511,511,18.7847858397,-90.6552777439,Arremonops chloronotus,2021-05-22 13:19:37 ,Animalia,Chordata,Aves,Passeriformes,Passerellidae,,Arremonops,Arremonops chloronotus,Arremonops chloronotus,inat,10176.0,80238855
512,512,512,18.7847858397,-90.6552777439,Cardinalis cardinalis,2021-05-22 13:11:52 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Cardinalis,Cardinalis cardinalis,Cardinalis cardinalis,inat,9083.0,80239068
513,513,513,18.7847858397,-90.6552777439,Leptotila verreauxi,2021-05-25 13:34:56 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Leptotila,Leptotila verreauxi,Leptotila verreauxi,inat,3280.0,80262775
514,514,514,18.7847858397,-90.6552777439,Megaceryle torquata,2021-05-25 12:26:52 ,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,,Megaceryle,Megaceryle torquata,Megaceryle torquata,inat,2552.0,80262872
515,515,515,18.7960673454,-90.6189795563,Eupsittula nana,2021-05-26 23:08:00 ,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,,Eupsittula,Eupsittula nana,Eupsittula nana,inat,367556.0,81025487
516,516,516,18.7847858397,-90.6552777439,Tiaris olivaceus,2021-05-29 12:47:38 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Tiaris,Tiaris olivaceus,Tiaris olivaceus,inat,73504.0,81137880
517,517,517,18.7847858397,-90.6552777439,Oryctolagus cuniculus,2021-06-03 11:48:06 ,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,,Oryctolagus,Oryctolagus cuniculus,Oryctolagus cuniculus,inat,43151.0,81454249
518,518,518,18.7847858397,-90.6552777439,Nasua narica,2021-06-03 12:00:32 ,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,,Nasua,Nasua narica,Nasua narica,inat,41673.0,81521052
519,519,519,18.7847858397,-90.6552777439,Incilius valliceps,2021-06-04 12:30:11 ,Animalia,Chordata,Amphibia,Anura,Bufonidae,,Incilius,Incilius valliceps,Incilius valliceps,inat,65860.0,81711945
520,520,520,18.8122621198,-90.6466567889,Sittasomus griseicapillus,2021-06-04 14:23:31 ,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Dendrocolaptinae,Sittasomus,Sittasomus griseicapillus,Sittasomus griseicapillus,inat,11511.0,81713582
521,521,521,18.8122621198,-90.6466567889,Trogon collaris,2021-06-04 14:05:42 ,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,,Trogon,Trogon collaris,Trogon collaris,inat,20754.0,81713755
522,522,522,18.7847858397,-90.6552777439,Molothrus aeneus,2021-06-01 17:31:57 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Molothrus,Molothrus aeneus,Molothrus aeneus,inat,10369.0,81714598
523,523,523,18.7847858397,-90.6552777439,Mimus gilvus,2021-06-01 17:54:05 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Mimus,Mimus gilvus,Mimus gilvus,inat,14884.0,81714717
524,524,524,18.7847858397,-90.6552777439,Erythrodiplax umbrata,2021-06-09 17:01:45 ,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,,Erythrodiplax,Erythrodiplax umbrata,Erythrodiplax umbrata,inat,50342.0,82762813
525,525,525,18.7847858397,-90.6552777439,Chromacris miles,2021-06-08 21:54:47 ,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Romaleinae,Chromacris,Chromacris miles,Chromacris miles,inat,760331.0,82766119
526,526,526,18.7847858397,-90.6552777439,Arremonops rufivirgatus,2021-06-10 12:08:51 ,Animalia,Chordata,Aves,Passeriformes,Passerellidae,,Arremonops,Arremonops rufivirgatus,Arremonops rufivirgatus,inat,10173.0,82767279
527,527,527,18.7847858397,-90.6552777439,Urocyon cinereoargenteus,2021-06-10 12:26:20 ,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Urocyon,Urocyon cinereoargenteus,Urocyon cinereoargenteus,inat,42076.0,82768212
528,528,528,18.7847858397,-90.6552777439,Cochlearius cochlearius,2021-06-10 13:21:23 ,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Tigriornithinae,Cochlearius,Cochlearius cochlearius,Cochlearius cochlearius,inat,5036.0,82768413
529,529,529,18.7847858397,-90.6552777439,Dendrocygna autumnalis,2021-06-10 13:25:27 ,Animalia,Chordata,Aves,Anseriformes,Anatidae,,Dendrocygna,Dendrocygna autumnalis,Dendrocygna autumnalis,inat,6893.0,82813614
530,530,530,18.7847858397,-90.6552777439,Buteo plagiatus,2021-06-10 13:48:36 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Buteo,Buteo plagiatus,Buteo plagiatus,inat,199913.0,82813648
531,531,531,18.7847858397,-90.6552777439,Dryobates fumigatus,2021-06-10 14:33:45 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Dryobates,Dryobates fumigatus,Dryobates fumigatus,inat,792989.0,82813694
532,532,532,18.7847858397,-90.6552777439,Amazilia tzacatl,2021-06-09 16:59:41 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Amazilia,Amazilia tzacatl,Amazilia tzacatl,inat,5676.0,82813735
533,533,533,18.7847858397,-90.6552777439,Fulvifomes robiniae,2021-05-12 17:52:25 ,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Fulvifomes,Fulvifomes robiniae,Fulvifomes robiniae,inat,1145488.0,82813852
534,534,534,18.7847858397,-90.6552777439,Clytini,2021-05-08 20:24:36 ,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Cerambycinae,,Clytini,Clytini,inat,339436.0,82813983
535,535,535,18.7847858397,-90.6552777439,Thevetia ahouai,2021-06-15 18:30:21 ,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfioideae,Thevetia,Thevetia ahouai,Thevetia ahouai,inat,277562.0,83252559
536,536,536,18.7847858397,-90.6552777439,Volatinia jacarina,2021-06-15 17:54:57 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Volatinia,Volatinia jacarina,Volatinia jacarina,inat,10288.0,83252606
537,537,537,18.8122621198,-90.6466567889,Chlorestes candida,2021-06-16 21:17:54 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Chlorestes,Chlorestes candida,Chlorestes candida,inat,1289632.0,83335925
538,538,538,18.8122548,-90.6466567,Eudesmia,2018-10-19 21:15:00 ,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arctiinae,Eudesmia,Eudesmia,Eudesmia,inat,247532.0,83436414
539,539,539,18.8122548,-90.6466567,Hygrocybe,2019-10-19 23:02:00 ,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocyboideae,Hygrocybe,Hygrocybe,Hygrocybe,inat,51871.0,83445434
540,540,540,18.8122548,-90.6466567,Agaricales,2019-10-19 23:19:00 ,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,Agaricales,Agaricales,inat,47167.0,83446217
541,541,541,18.8122548,-90.6466567,Rhodofomes,2019-10-19 23:48:00 ,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,,Rhodofomes,Rhodofomes,Rhodofomes,inat,539002.0,83449315
542,542,542,18.7847858397,-90.6552777439,Basiliscus vittatus,2021-06-24 15:42:48 ,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,,Basiliscus,Basiliscus vittatus,Basiliscus vittatus,inat,33118.0,84614588
543,543,543,18.7130056294,-90.7298227027,Alouatta palliata,2020-09-02 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouattinae,Alouatta,Alouatta palliata,Alouatta palliata,inat,43436.0,85945623
544,544,544,18.8331104884,-90.7139098272,Incilius valliceps,2020-09-06 16:06:37 ,Animalia,Chordata,Amphibia,Anura,Bufonidae,,Incilius,Incilius valliceps,Incilius valliceps,inat,65860.0,85961041
545,545,545,18.7746040458,-90.658528246,Phasianidae,2020-05-29 14:18:28 ,Animalia,Chordata,Aves,Galliformes,Phasianidae,,,Phasianidae,Phasianidae,inat,574.0,85962550
546,546,546,18.7847858397,-90.6552777439,Chromacris miles,2021-07-05 16:49:20 ,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Romaleinae,Chromacris,Chromacris miles,Chromacris miles,inat,760331.0,86775451
547,547,547,18.7847858397,-90.6552777439,Icterus mesomelas,2021-07-09 13:59:47 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus mesomelas,Icterus mesomelas,inat,9350.0,86775833
548,548,548,18.7847858397,-90.6552777439,Cardinalis cardinalis,2021-07-09 13:55:11 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Cardinalis,Cardinalis cardinalis,Cardinalis cardinalis,inat,9083.0,86775946
549,549,549,18.7847858397,-90.6552777439,Myrmecophila christinae,2021-07-07 13:17:35 ,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendroideae,Myrmecophila,Myrmecophila christinae,Myrmecophila christinae,inat,429088.0,86776182
550,550,550,18.7847858397,-90.6552777439,Anhinga anhinga,2021-07-07 12:59:25 ,Animalia,Chordata,Aves,Suliformes,Anhingidae,,Anhinga,Anhinga anhinga,Anhinga anhinga,inat,5063.0,86776248
551,551,551,18.7694961124,-90.6237756492,Incilius valliceps,2021-02-26 10:16:00 ,Animalia,Chordata,Amphibia,Anura,Bufonidae,,Incilius,Incilius valliceps,Incilius valliceps,inat,65860.0,88787877
552,552,552,18.7603184839,-90.6066339248,Drymobius margaritiferus,2021-03-11 12:31:00 ,Animalia,Chordata,Reptilia,Squamata,Colubridae,Colubrinae,Drymobius,Drymobius margaritiferus,Drymobius margaritiferus,inat,26835.0,88788007
553,553,553,18.8077943152,-90.6526399591,Agaricomycetes,2020-06-03 16:26:00 ,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes,Agaricomycetes,inat,50814.0,88950210
554,554,554,18.8123928744,-90.646648407,Ateles geoffroyi,2021-07-31 10:14:00 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Atelinae,Ateles,Ateles geoffroyi,Ateles geoffroyi,inat,43411.0,89785376
555,555,555,18.8128143652,-90.6460580255,Campephilus guatemalensis,2021-07-31 10:41:00 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Campephilus,Campephilus guatemalensis,Campephilus guatemalensis,inat,18291.0,89785379
556,556,556,18.8120901357,-90.6469908728,Alouatta pigra,2021-07-31 10:00:00 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouattinae,Alouatta,Alouatta pigra,Alouatta pigra,inat,43439.0,89785383
557,557,557,18.75896167,-90.737495,Eira barbara,2021-08-06 22:47:53 ,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Guloninae,Eira,Eira barbara,Eira barbara,inat,41774.0,90686200
558,558,558,18.7847858397,-90.6552777439,Magneuptychia libye,2021-08-08 17:57:53 ,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Satyrinae,Magneuptychia,Magneuptychia libye,Magneuptychia libye,inat,148720.0,91197067
559,559,559,18.7847858397,-90.6552777439,Myiodynastes luteiventris,2021-08-13 00:03:13 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Myiodynastes,Myiodynastes luteiventris,Myiodynastes luteiventris,inat,16071.0,91197938
560,560,560,18.7847858397,-90.6552777439,Thraupis episcopus,2021-08-12 23:50:21 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Thraupis,Thraupis episcopus,Thraupis episcopus,inat,10295.0,91198067
561,561,561,18.7847858397,-90.6552777439,Ateles geoffroyi,2021-08-11 16:53:01 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Atelinae,Ateles,Ateles geoffroyi,Ateles geoffroyi,inat,43411.0,91198129
562,562,562,18.7847858397,-90.6552777439,Chlorestes candida,2021-08-11 16:36:02 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Chlorestes,Chlorestes candida,Chlorestes candida,inat,1289632.0,91198192
563,563,563,18.7847858397,-90.6552777439,Saltator grandis,2021-08-08 18:38:06 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Saltator,Saltator grandis,Saltator grandis,inat,1286901.0,91198353
564,564,564,18.7847858397,-90.6552777439,Ctenosaura similis,2021-08-10 22:09:35 ,Animalia,Chordata,Reptilia,Squamata,Iguanidae,,Ctenosaura,Ctenosaura similis,Ctenosaura similis,inat,35303.0,91198410
565,565,565,18.7847858397,-90.6552777439,Columba livia,2021-08-08 18:31:23 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Columba,Columba livia,Columba livia,inat,3017.0,91198488
566,566,566,18.7847858397,-90.6552777439,Quiscalus mexicanus,2021-08-08 18:26:39 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Quiscalus,Quiscalus mexicanus,Quiscalus mexicanus,inat,9607.0,91198514
567,567,567,18.7847858397,-90.6552777439,Myiozetetes similis,2021-08-08 18:25:17 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Myiozetetes,Myiozetetes similis,Myiozetetes similis,inat,16842.0,91198557
568,568,568,18.7847858397,-90.6552777439,Anolis sagrei,2021-08-08 17:55:27 ,Animalia,Chordata,Reptilia,Squamata,Anolidae,,Anolis,Anolis sagrei,Anolis sagrei,inat,116461.0,91198617
569,569,569,18.7847858397,-90.6552777439,Zenaida asiatica,2021-08-08 18:16:33 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Zenaida,Zenaida asiatica,Zenaida asiatica,inat,3460.0,91198864
570,570,570,18.7847858397,-90.6552777439,Turdus grayi,2021-08-08 17:52:30 ,Animalia,Chordata,Aves,Passeriformes,Turdidae,,Turdus,Turdus grayi,Turdus grayi,inat,12720.0,91198908
571,571,571,18.8129689722,-90.6454939722,Ennominae,2021-10-17 16:32:48 ,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennominae,,Ennominae,Ennominae,inat,123033.0,98658702
572,572,572,18.810307,-90.6443969722,Agaricomycetes,2021-10-17 11:22:47 ,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes,Agaricomycetes,inat,50814.0,98658787
573,573,573,18.810307,-90.6443969722,Lentaria,2021-10-17 16:22:35 ,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Lentariaceae,,Lentaria,Lentaria,Lentaria,inat,118124.0,98658828
574,574,574,18.810244,-90.6446109722,Daldinia childiae,2021-10-17 16:16:21 ,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,,Daldinia,Daldinia childiae,Daldinia childiae,inat,350616.0,98658854
575,575,575,18.8112449722,-90.645588,Bursera simaruba,2021-10-17 16:07:22 ,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,,Bursera,Bursera simaruba,Bursera simaruba,inat,130734.0,98658877
576,576,576,18.6480073947,-90.6238227116,Zinnia elegans,2021-10-17 12:52:41 ,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Asteroideae,Zinnia,Zinnia elegans,Zinnia elegans,inat,181901.0,98659141
577,577,577,18.8121609722,-90.6450449722,Cantharellus,2021-10-17 16:29:47 ,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,,Cantharellus,Cantharellus,Cantharellus,inat,47348.0,98663344
578,578,578,18.8268153552,-90.6627648301,Mayaheros urophthalmus,2021-10-17 16:30:00 ,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichlinae,Mayaheros,Mayaheros urophthalmus,Mayaheros urophthalmus,inat,623746.0,99631747
579,579,579,18.8268153552,-90.6627648301,Nessaea aglaura aglaura,2021-10-17 17:10:00 ,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,Nessaea,Nessaea aglaura aglaura,Nessaea aglaura aglaura,inat,312327.0,99631748
580,580,580,18.8268153552,-90.6627648301,Agave americana,2021-10-17 17:29:00 ,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agavoideae,Agave,Agave americana,Agave americana,inat,64103.0,99631756
581,581,581,18.7847858397,-90.6552777439,Tyrannus forficatus,2021-12-02 23:59:05 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Tyrannus,Tyrannus forficatus,Tyrannus forficatus,inat,16783.0,103108598
582,582,582,18.7847858397,-90.6552777439,Cyanocorax yncas,2021-12-15 23:31:19 ,Animalia,Chordata,Aves,Passeriformes,Corvidae,,Cyanocorax,Cyanocorax yncas,Cyanocorax yncas,inat,8474.0,103131434
583,583,583,18.7847858397,-90.6552777439,Patagioenas speciosa,2021-12-15 07:02:00 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Patagioenas,Patagioenas speciosa,Patagioenas speciosa,inat,3082.0,103131464
584,584,584,18.710564772,-90.6654743244,Ramphastos sulfuratus,2021-12-17 13:11:22 ,Animalia,Chordata,Aves,Piciformes,Ramphastidae,,Ramphastos,Ramphastos sulfuratus,Ramphastos sulfuratus,inat,18796.0,103198549
585,585,585,18.7847858397,-90.6552777439,Sphyrapicus varius,2021-12-11 00:13:40 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Sphyrapicus,Sphyrapicus varius,Sphyrapicus varius,inat,18463.0,103198632
586,586,586,18.7847858397,-90.6552777439,Chlorestes candida,2021-12-10 22:34:56 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Chlorestes,Chlorestes candida,Chlorestes candida,inat,1289632.0,103376948
587,587,587,18.8113583333,-90.646325,Zamia prasina,2021-10-17 18:55:44 ,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,,Zamia,Zamia prasina,Zamia prasina,inat,135600.0,104197123
588,588,588,18.8110133333,-90.6458883333,Manilkara zapota,2021-10-17 18:59:31 ,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,,Manilkara,Manilkara zapota,Manilkara zapota,inat,165144.0,104197230
589,589,589,18.810175,-90.6444166667,Aphelandra scabra,2021-10-17 19:08:33 ,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Acanthoideae,Aphelandra,Aphelandra scabra,Aphelandra scabra,inat,291092.0,104197277
590,590,590,18.8102533333,-90.64425,Daedaleopsis confragosa,2021-10-17 19:17:43 ,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Daedaleopsis,Daedaleopsis confragosa,Daedaleopsis confragosa,inat,124102.0,104197327
591,591,591,18.7847858397,-90.6552777439,Archilochus colubris,2021-12-31 17:00:00 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Archilochus,Archilochus colubris,Archilochus colubris,inat,6432.0,104295555
592,592,592,18.7847858397,-90.6552777439,Icterus galbula,2022-01-02 16:15:00 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus galbula,Icterus galbula,inat,9346.0,104295708
593,593,593,18.7847858397,-90.6552777439,Spatula discors,2022-01-05 00:28:28 ,Animalia,Chordata,Aves,Anseriformes,Anatidae,,Spatula,Spatula discors,Spatula discors,inat,558433.0,104403862
594,594,594,18.7847858397,-90.6552777439,Setophaga petechia,2022-01-04 23:27:52 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga petechia,Setophaga petechia,inat,145238.0,104403890
595,595,595,18.7847858397,-90.6552777439,Amazilia yucatanensis,2022-01-02 23:52:26 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Amazilia,Amazilia yucatanensis,Amazilia yucatanensis,inat,5672.0,104403930
596,596,596,18.7847858397,-90.6552777439,Rupornis magnirostris,2022-01-04 23:13:01 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Rupornis,Rupornis magnirostris,Rupornis magnirostris,inat,201041.0,104403976
597,597,597,18.7847858397,-90.6552777439,Chordeiles acutipennis,2022-01-06 00:54:51 ,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,,Chordeiles,Chordeiles acutipennis,Chordeiles acutipennis,inat,19587.0,104446608
598,598,598,18.7847858397,-90.6552777439,Arremonops chloronotus,2022-01-11 00:05:08 ,Animalia,Chordata,Aves,Passeriformes,Passerellidae,,Arremonops,Arremonops chloronotus,Arremonops chloronotus,inat,10176.0,104771044
599,599,599,18.7847858397,-90.6552777439,Trogon melanocephalus,2022-01-10 23:41:20 ,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,,Trogon,Trogon melanocephalus,Trogon melanocephalus,inat,20737.0,104771123
600,600,600,18.7847858397,-90.6552777439,Icterus mesomelas,2022-01-06 00:10:05 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus mesomelas,Icterus mesomelas,inat,9350.0,104771931
601,601,601,18.7847858397,-90.6552777439,Spinus psaltria,2022-01-12 23:52:45 ,Animalia,Chordata,Aves,Passeriformes,Fringillidae,,Spinus,Spinus psaltria,Spinus psaltria,inat,145308.0,104927872
602,602,602,18.8342323864,-90.46875,Piper auritum,2022-01-17 22:52:00 ,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,,Piper,Piper auritum,Piper auritum,inat,154826.0,105122999
603,603,603,18.7847858397,-90.6552777439,Spizaetus melanoleucus,2022-01-14 23:17:18 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Spizaetus,Spizaetus melanoleucus,Spizaetus melanoleucus,inat,73433.0,105131453
604,604,604,18.8122621198,-90.6466567889,Buteogallus anthracinus,2022-01-15 21:08:08 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Buteogallus,Buteogallus anthracinus,Buteogallus anthracinus,inat,5233.0,105132263
605,605,605,18.7847858397,-90.6552777439,Dryocopus lineatus,2022-01-14 22:42:28 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Dryocopus,Dryocopus lineatus,Dryocopus lineatus,inat,17858.0,105132421
606,606,606,18.8122621198,-90.6466567889,Momotus lessonii,2022-01-17 18:30:23 ,Animalia,Chordata,Aves,Coraciiformes,Momotidae,,Momotus,Momotus lessonii,Momotus lessonii,inat,509025.0,105213672
607,607,607,18.8122621198,-90.6466567889,Ateles geoffroyi,2022-01-18 14:28:42 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Atelinae,Ateles,Ateles geoffroyi,Ateles geoffroyi,inat,43411.0,105213717
608,608,608,18.8122621198,-90.6466567889,Mniotilta varia,2022-01-18 00:07:54 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Mniotilta,Mniotilta varia,Mniotilta varia,inat,10286.0,105213785
609,609,609,18.8122621198,-90.6466567889,Setophaga ruticilla,2022-01-17 23:48:46 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga ruticilla,Setophaga ruticilla,inat,10247.0,105213870
610,610,610,18.7847858397,-90.6552777439,Euphonia hirundinacea,2022-01-17 23:30:37 ,Animalia,Chordata,Aves,Passeriformes,Fringillidae,,Euphonia,Euphonia hirundinacea,Euphonia hirundinacea,inat,9287.0,105213916
611,611,611,18.7847858397,-90.6552777439,Eumomota superciliosa,2022-01-17 23:13:29 ,Animalia,Chordata,Aves,Coraciiformes,Momotidae,,Eumomota,Eumomota superciliosa,Eumomota superciliosa,inat,2168.0,105213974
612,612,612,18.7847858397,-90.6552777439,Piranga rubra,2022-01-18 23:12:11 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Piranga,Piranga rubra,Piranga rubra,inat,9915.0,105214033
613,613,613,18.7847858397,-90.6552777439,Archilochus colubris,2022-01-18 23:08:55 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Archilochus,Archilochus colubris,Archilochus colubris,inat,6432.0,105214107
614,614,614,18.7847858397,-90.6552777439,Piaya cayana,2022-01-19 23:04:06 ,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,,Piaya,Piaya cayana,Piaya cayana,inat,1758.0,105248039
615,615,615,18.7847858397,-90.6552777439,Icterus chrysater,2022-01-19 23:55:01 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus chrysater,Icterus chrysater,inat,9351.0,105392521
616,616,616,18.7847858397,-90.6552777439,Mimus gilvus,2022-01-27 22:46:36 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Mimus,Mimus gilvus,Mimus gilvus,inat,14884.0,105701714
617,617,617,18.7847858397,-90.6552777439,Rostrhamus sociabilis,2022-01-27 23:58:33 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Rostrhamus,Rostrhamus sociabilis,Rostrhamus sociabilis,inat,5349.0,105701769
618,618,618,18.7847858397,-90.6552777439,Eucometis penicillata,2022-01-26 23:34:13 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Eucometis,Eucometis penicillata,Eucometis penicillata,inat,10698.0,105701779
619,619,619,18.7847858397,-90.6552777439,Rupornis magnirostris,2022-01-26 23:17:10 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Rupornis,Rupornis magnirostris,Rupornis magnirostris,inat,201041.0,105701810
620,620,620,18.7847858397,-90.6552777439,Granatellus sallaei,2022-01-26 23:41:22 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Granatellus,Granatellus sallaei,Granatellus sallaei,inat,9626.0,105701862
621,621,621,18.7847858397,-90.6552777439,Trogon caligatus,2022-01-25 00:40:19 ,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,,Trogon,Trogon caligatus,Trogon caligatus,inat,73523.0,105701927
622,622,622,18.7847858397,-90.6552777439,Cyanocorax yucatanicus,2022-01-27 00:13:48 ,Animalia,Chordata,Aves,Passeriformes,Corvidae,,Cyanocorax,Cyanocorax yucatanicus,Cyanocorax yucatanicus,inat,8470.0,105702028
623,623,623,18.8463194444,-90.6393805556,Malvaceae,2022-01-28 15:48:53 ,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,,,Malvaceae,Malvaceae,inat,48797.0,105722793
